VANID,Signup Date,Status,Role,Event Name,Event Type,Event Date,Shift Start Time,Shift End Time,Location Name
119185858,8/1/23,Confirmed,Volunteer,August Meal Train ,Meal Train,8/4/23,2023-08-04 16:30:00.0000000 -04:00,2023-08-04 18:00:00.0000000 -04:00,Sisu Youth Services
119185858,5/3/23,Completed,Volunteer,April Meal Train ,Meal Train,4/3/23,2023-04-03 17:00:00.0000000 -04:00,2023-04-03 18:00:00.0000000 -04:00,Sisu Youth Services
119185858,3/10/23,Completed,Volunteer,Meal Train,Meal Train,1/9/23,2023-01-09 17:00:00.0000000 -05:00,2023-01-09 18:00:00.0000000 -05:00,Sisu Youth Services
119185859,4/4/23,Completed,Volunteer,Shelter Shift,Shelter Shift,3/9/23,2023-03-09 19:00:00.0000000 -05:00,2023-03-09 22:00:00.0000000 -05:00,Sisu Youth Services
119185868,2/13/25,Completed,Volunteer,Sisu Santa Squad,Group Volunteer,12/17/24,2024-12-17 17:00:00.0000000 -05:00,2024-12-17 19:00:00.0000000 -05:00,
119185868,2/13/25,Completed,Volunteer,Sisu Santa Squad,Group Volunteer,12/17/24,2024-12-17 17:00:00.0000000 -05:00,2024-12-17 19:00:00.0000000 -05:00,
119185901,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/10/23,2023-01-10 16:00:00.0000000 -06:00,2023-01-10 19:00:00.0000000 -06:00,Sisu Youth Services
119185901,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/27/23,2023-01-27 16:00:00.0000000 -06:00,2023-01-27 19:00:00.0000000 -06:00,Sisu Youth Services
119185901,2/17/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/2/23,2023-02-02 16:00:00.0000000 -05:00,2023-02-02 19:00:00.0000000 -05:00,Sisu Youth Services
119185901,2/17/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/18/23,2023-02-18 16:00:00.0000000 -05:00,2023-02-18 19:00:00.0000000 -05:00,Sisu Youth Services
119185901,4/4/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/24/23,2023-03-24 16:00:00.0000000 -04:00,2023-03-24 19:00:00.0000000 -04:00,Sisu Youth Services
119185901,12/19/23,Completed,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
119185939,1/1/24,Cancelled,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
119185939,10/4/23,Confirmed,Volunteer,October Shelter Shift ,Shelter Shift,10/4/23,2023-10-04 17:00:00.0000000 -05:00,2023-10-04 20:00:00.0000000 -05:00,Sisu Youth Services
119185939,11/12/23,Completed,Volunteer,Sisu Packing Party ,Group Volunteer,11/12/23,2023-11-12 12:00:00.0000000 -06:00,2023-11-12 15:00:00.0000000 -06:00,Sisu Youth Services
119185939,6/7/24,Completed,Volunteer,Pride Outreach Team,Shelter Shift,6/14/24,2024-06-14 17:30:00.0000000 -05:00,2024-06-14 19:30:00.0000000 -05:00,Sisu Youth Services
119185939,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/22/23,2023-01-22 19:00:00.0000000 -06:00,2023-01-22 22:00:00.0000000 -06:00,Sisu Youth Services
119185939,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/15/23,2023-01-15 19:00:00.0000000 -06:00,2023-01-15 22:00:00.0000000 -06:00,Sisu Youth Services
119185939,10/4/23,Scheduled,Organizer,Viva Las Sisu Volunteer Portal,Viva Las Sisu,9/30/23,2023-09-30 16:30:00.0000000 -05:00,2023-09-30 19:30:00.0000000 -05:00,Fordson Hotel (Formerly 21c Museum Hotel)
119185939,7/31/23,Completed,Volunteer,July Shelter Shift ,Shelter Shift,7/31/23,2023-07-31 16:00:00.0000000 -04:00,2023-07-31 19:00:00.0000000 -04:00,Sisu Youth Services
119185939,7/17/23,Completed,Volunteer,July Shelter Shift ,Shelter Shift,7/14/23,2023-07-14 16:00:00.0000000 -06:00,2023-07-14 19:00:00.0000000 -06:00,Sisu Youth Services
119185973,3/10/25,Completed,Volunteer,Meal Train,Meal Train,3/22/25,2025-03-22 16:00:00.0000000 -05:00,2025-03-22 19:00:00.0000000 -05:00,Sisu Youth Services
119185973,1/9/25,Completed,Volunteer,Meal Train,Meal Train,1/8/25,2025-01-08 16:00:00.0000000 -06:00,2025-01-08 19:00:00.0000000 -06:00,Sisu Youth Services
119185988,5/3/24,Completed,Volunteer,April Meal Train,Meal Train,4/29/24,2024-04-29 16:00:00.0000000 -05:00,2024-04-29 18:30:00.0000000 -05:00,Sisu Youth Services
119185988,8/19/24,Completed,Volunteer,Meal Train,Meal Train,8/28/24,2024-08-28 16:30:00.0000000 -05:00,2024-08-28 19:30:00.0000000 -05:00,Sisu Youth Services
119186041,3/22/24,Completed,Volunteer,Welcome Home Day,Group Volunteer,3/23/24,2024-03-23 12:00:00.0000000 -05:00,2024-03-23 14:00:00.0000000 -05:00,Sisu Youth Services
119186041,3/20/24,Completed,Attendee,Welcome Home Team Volunteer Meeting,Training,3/20/24,2024-03-20 18:00:00.0000000 -05:00,2024-03-20 19:00:00.0000000 -05:00,
119186058,5/8/23,Completed,Volunteer,May Shelter Shift,Shelter Shift,5/3/23,2023-05-03 19:00:00.0000000 -04:00,2023-05-03 22:00:00.0000000 -04:00,Sisu Youth Services
119186129,4/4/23,Completed,Attendee,February Volunteer Training,Training,2/26/23,2023-02-26 15:30:00.0000000 -05:00,2023-02-26 17:00:00.0000000 -05:00,
119186132,7/11/24,Sched-Web,Data Entry,July Volunteer Orientation (VIRTUAL),Vol Recruitment,7/27/24,2024-07-27 14:00:00.0000000 -05:00,2024-07-27 15:00:00.0000000 -05:00,
119186144,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/4/23,2023-01-04 16:00:00.0000000 -06:00,2023-01-04 19:00:00.0000000 -06:00,Sisu Youth Services
119186144,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/18/23,2023-01-18 16:00:00.0000000 -06:00,2023-01-18 19:00:00.0000000 -06:00,Sisu Youth Services
119186144,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/22/23,2023-03-22 16:00:00.0000000 -04:00,2023-03-22 19:00:00.0000000 -04:00,Sisu Youth Services
119186144,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/15/23,2023-03-15 16:00:00.0000000 -04:00,2023-03-15 19:00:00.0000000 -04:00,Sisu Youth Services
119186144,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/1/23,2023-03-01 16:00:00.0000000 -05:00,2023-03-01 19:00:00.0000000 -05:00,Sisu Youth Services
119186144,2/17/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/22/23,2023-02-22 16:00:00.0000000 -05:00,2023-02-22 19:00:00.0000000 -05:00,Sisu Youth Services
119186144,2/17/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/15/23,2023-02-15 16:00:00.0000000 -05:00,2023-02-15 19:00:00.0000000 -05:00,Sisu Youth Services
119186144,2/17/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/1/23,2023-02-01 16:00:00.0000000 -05:00,2023-02-01 19:00:00.0000000 -05:00,Sisu Youth Services
119186144,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/25/23,2023-01-25 16:00:00.0000000 -06:00,2023-01-25 19:00:00.0000000 -06:00,Sisu Youth Services
119186144,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/15/23,2023-03-15 17:00:00.0000000 -04:00,2023-03-15 18:00:00.0000000 -04:00,Sisu Youth Services
119186144,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/14/23,2023-04-14 19:00:00.0000000 -04:00,2023-04-14 22:00:00.0000000 -04:00,Sisu Youth Services
119186144,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/28/23,2023-04-28 16:00:00.0000000 -04:00,2023-04-28 19:00:00.0000000 -04:00,Sisu Youth Services
119186144,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/19/23,2023-04-19 16:00:00.0000000 -04:00,2023-04-19 19:00:00.0000000 -04:00,Sisu Youth Services
119186144,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/5/23,2023-04-05 16:00:00.0000000 -04:00,2023-04-05 19:00:00.0000000 -04:00,Sisu Youth Services
119186155,7/17/23,Completed,Volunteer,Volunteer Paint Party at NEW Sisu HQ,Group Volunteer,7/15/23,2023-07-15 09:00:00.0000000 -05:00,2023-07-15 12:00:00.0000000 -05:00,Sisu Youth Services
119186172,3/10/23,Completed,Volunteer,Meal Train,Meal Train,2/15/23,2023-02-15 17:00:00.0000000 -05:00,2023-02-15 18:00:00.0000000 -05:00,Sisu Youth Services
119186172,3/10/23,Completed,Volunteer,Meal Train,Meal Train,2/16/23,2023-02-16 17:00:00.0000000 -05:00,2023-02-16 18:00:00.0000000 -05:00,Sisu Youth Services
119186179,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/23/23,2023-02-23 16:00:00.0000000 -05:00,2023-02-23 19:00:00.0000000 -05:00,Sisu Youth Services
119186179,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/2/23,2023-02-02 16:00:00.0000000 -05:00,2023-02-02 19:00:00.0000000 -05:00,Sisu Youth Services
119186179,5/12/23,Completed,Volunteer,May Shelter Shift ,Shelter Shift,5/5/23,2023-05-05 16:00:00.0000000 -04:00,2023-05-05 19:00:00.0000000 -04:00,Sisu Youth Services
119186179,5/8/23,Completed,Volunteer,May Shelter Shift,Shelter Shift,5/4/23,2023-05-04 19:00:00.0000000 -04:00,2023-05-04 22:00:00.0000000 -04:00,Sisu Youth Services
119186179,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/6/23,2023-04-06 16:00:00.0000000 -04:00,2023-04-06 19:00:00.0000000 -04:00,Sisu Youth Services
119186179,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/6/23,2023-04-06 19:00:00.0000000 -04:00,2023-04-06 22:00:00.0000000 -04:00,Sisu Youth Services
119186179,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/13/23,2023-04-13 19:00:00.0000000 -04:00,2023-04-13 22:00:00.0000000 -04:00,Sisu Youth Services
119186179,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/20/23,2023-04-20 19:00:00.0000000 -04:00,2023-04-20 22:00:00.0000000 -04:00,Sisu Youth Services
119186179,4/4/23,Completed,Volunteer,Shelter Shift,Shelter Shift,3/30/23,2023-03-30 19:00:00.0000000 -04:00,2023-03-30 22:00:00.0000000 -04:00,Sisu Youth Services
119186179,4/4/23,Completed,Volunteer,Shelter Shift,Shelter Shift,3/23/23,2023-03-23 19:00:00.0000000 -04:00,2023-03-23 22:00:00.0000000 -04:00,Sisu Youth Services
119186179,9/26/24,Sched-Web,Volunteer,Fence Building Day ,Group Volunteer,10/6/24,2024-10-06 11:00:00.0000000 -05:00,2024-10-06 15:00:00.0000000 -05:00,Sisu Youth Services
119186207,3/20/24,Completed,Attendee,Welcome Home Team Volunteer Meeting,Training,3/20/24,2024-03-20 18:00:00.0000000 -05:00,2024-03-20 19:00:00.0000000 -05:00,
119186241,3/7/24,Completed,Attendee,Welcome Home Team Volunteer Meeting,Training,3/20/24,2024-03-20 18:00:00.0000000 -05:00,2024-03-20 19:00:00.0000000 -05:00,
119186249,7/20/23,Sched-Web,Volunteer,Volunteer Paint Party at NEW Sisu HQ,Group Volunteer,7/29/23,2023-07-29 09:00:00.0000000 -05:00,2023-07-29 12:00:00.0000000 -05:00,Sisu Youth Services
119186305,4/5/23,Completed,Attendee,March Volunteer Training ,Training,3/19/23,2023-03-19 15:30:00.0000000 -04:00,2023-03-19 17:00:00.0000000 -04:00,
119186305,12/19/24,Completed,Volunteer,Sisu Santa Squad,Group Volunteer,12/17/24,2024-12-17 17:00:00.0000000 -05:00,2024-12-17 19:00:00.0000000 -05:00,
119186305,4/4/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/16/23,2023-03-16 16:00:00.0000000 -04:00,2023-03-16 19:00:00.0000000 -04:00,Sisu Youth Services
119186331,3/10/23,Completed,Volunteer,Meal Train,Meal Train,2/18/23,2023-02-18 17:00:00.0000000 -05:00,2023-02-18 18:00:00.0000000 -05:00,Sisu Youth Services
119186331,3/10/23,Completed,Volunteer,Meal Train,Meal Train,2/19/23,2023-02-19 17:00:00.0000000 -05:00,2023-02-19 18:00:00.0000000 -05:00,Sisu Youth Services
119186331,3/7/24,Completed,Attendee,Welcome Home Team Volunteer Meeting,Training,3/20/24,2024-03-20 18:00:00.0000000 -05:00,2024-03-20 19:00:00.0000000 -05:00,
119186331,11/28/23,Completed,Volunteer,November Meal Train ,Meal Train,11/25/23,2023-11-25 16:00:00.0000000 -06:00,2023-11-25 18:00:00.0000000 -06:00,Sisu Youth Services
119186331,11/1/25,Completed,Volunteer,Shadow Shift ,Shelter Shift,8/18/25,2025-08-18 19:00:00.0000000 -05:00,2025-08-18 22:00:00.0000000 -05:00,Sisu Youth Services
119186442,7/28/23,Sched-Web,Volunteer,Volunteer Paint Party at NEW Sisu HQ,Group Volunteer,7/29/23,2023-07-29 12:00:00.0000000 -05:00,2023-07-29 15:00:00.0000000 -05:00,Sisu Youth Services
119186443,2/15/23,Completed,Volunteer,Meal Train,Meal Train,1/22/23,2023-01-22 17:00:00.0000000 -05:00,2023-01-22 18:00:00.0000000 -05:00,Sisu Youth Services
119186447,3/10/23,Completed,Volunteer,Meal Train,Meal Train,1/8/23,2023-01-08 17:00:00.0000000 -05:00,2023-01-08 18:00:00.0000000 -05:00,Sisu Youth Services
119186447,2/17/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/1/23,2023-02-01 16:00:00.0000000 -05:00,2023-02-01 19:00:00.0000000 -05:00,Sisu Youth Services
119186447,2/17/23,Completed,Volunteer,Meal Train,Meal Train,2/8/23,2023-02-08 17:00:00.0000000 -05:00,2023-02-08 18:00:00.0000000 -05:00,Sisu Youth Services
119186447,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/18/23,2023-01-18 16:00:00.0000000 -06:00,2023-01-18 19:00:00.0000000 -06:00,Sisu Youth Services
119186703,3/10/25,Completed,Volunteer,Meal Train,Meal Train,3/2/25,2025-03-02 16:00:00.0000000 -06:00,2025-03-02 19:00:00.0000000 -06:00,Sisu Youth Services
119186770,1/20/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,1/14/25,2025-01-14 17:30:00.0000000 -06:00,2025-01-14 19:30:00.0000000 -06:00,Sisu Youth Services
119186770,8/19/24,Completed,Volunteer,Shelter Shifts,Shelter Shift,8/1/24,2024-08-01 17:30:00.0000000 -04:00,2024-08-01 19:30:00.0000000 -04:00,Sisu Youth Services
119186770,4/16/24,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/24/24,2024-04-24 17:30:00.0000000 -05:00,2024-04-24 19:30:00.0000000 -05:00,Sisu Youth Services
119186822,6/7/24,Completed,Volunteer,June Meal Train,Meal Train,6/28/24,2024-06-28 17:00:00.0000000 -05:00,2024-06-28 19:30:00.0000000 -05:00,Sisu Youth Services
119186822,5/16/24,Completed,Volunteer,May Meal Train,Meal Train,5/30/24,2024-05-30 16:00:00.0000000 -05:00,2024-05-30 19:00:00.0000000 -05:00,Sisu Youth Services
119186822,1/7/25,Completed,Volunteer,Meal Train,Meal Train,7/25/24,2024-07-25 16:30:00.0000000 -05:00,2024-07-25 19:30:00.0000000 -05:00,Sisu Youth Services
119186822,12/14/23,Completed,Volunteer,Dec Meal Train,Meal Train,12/18/23,2023-12-18 16:00:00.0000000 -06:00,2023-12-18 17:30:00.0000000 -06:00,Sisu Youth Services
119186822,2/15/24,Completed,Volunteer,February Meal Train,Meal Train,2/26/24,2024-02-26 16:00:00.0000000 -06:00,2024-02-26 17:30:00.0000000 -06:00,Sisu Youth Services
119186822,3/10/23,Completed,Volunteer,Meal Train,Meal Train,2/27/23,2023-02-27 17:00:00.0000000 -05:00,2023-02-27 18:00:00.0000000 -05:00,Sisu Youth Services
119186822,2/15/23,Completed,Volunteer,Meal Train,Meal Train,1/30/23,2023-01-30 17:00:00.0000000 -05:00,2023-01-30 18:00:00.0000000 -05:00,Sisu Youth Services
119186822,8/9/23,Sched-Web,Volunteer,August Meal Train ,Meal Train,8/13/23,2023-08-13 16:30:00.0000000 -04:00,2023-08-13 18:00:00.0000000 -04:00,Sisu Youth Services
119186822,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/27/23,2023-03-27 17:00:00.0000000 -04:00,2023-03-27 18:00:00.0000000 -04:00,Sisu Youth Services
119186822,5/12/23,Completed,Volunteer,May Meal Train,Meal Train,5/13/23,2023-05-13 17:00:00.0000000 -04:00,2023-05-13 18:00:00.0000000 -04:00,Sisu Youth Services
119186822,5/3/23,Completed,Volunteer,April Meal Train ,Meal Train,4/24/23,2023-04-24 17:00:00.0000000 -04:00,2023-04-24 18:00:00.0000000 -04:00,Sisu Youth Services
119186839,8/7/25,Completed,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
119299264,5/12/23,Completed,Volunteer,May Shelter Shift,Shelter Shift,5/8/23,2023-05-08 19:00:00.0000000 -04:00,2023-05-08 22:00:00.0000000 -04:00,Sisu Youth Services
119299264,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/5/23,2023-04-05 16:00:00.0000000 -04:00,2023-04-05 19:00:00.0000000 -04:00,Sisu Youth Services
119299264,7/14/23,Sched-Web,Volunteer,Volunteer Paint Party at NEW Sisu HQ,Group Volunteer,7/29/23,2023-07-29 12:00:00.0000000 -05:00,2023-07-29 15:00:00.0000000 -05:00,Sisu Youth Services
119299264,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/6/23,2023-03-06 16:00:00.0000000 -05:00,2023-03-06 19:00:00.0000000 -05:00,Sisu Youth Services
119299264,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/20/23,2023-03-20 16:00:00.0000000 -04:00,2023-03-20 19:00:00.0000000 -04:00,Sisu Youth Services
119405074,8/14/25,Completed,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
119472961,8/18/25,Scheduled,Host,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
119472961,1/27/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,1/23/26,2026-01-23 17:30:00.0000000 -06:00,2026-01-23 20:00:00.0000000 -06:00,Sisu Youth Services
119472961,1/27/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,1/24/26,2026-01-24 17:30:00.0000000 -06:00,2026-01-24 20:00:00.0000000 -06:00,Sisu Youth Services
119472961,1/5/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,12/20/25,2025-12-20 17:30:00.0000000 -06:00,2025-12-20 19:30:00.0000000 -06:00,Sisu Youth Services
119472961,1/5/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,12/22/25,2025-12-22 17:30:00.0000000 -06:00,2025-12-22 19:30:00.0000000 -06:00,Sisu Youth Services
119472961,1/5/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,12/26/25,2025-12-26 17:30:00.0000000 -06:00,2025-12-26 19:30:00.0000000 -06:00,Sisu Youth Services
119472961,1/5/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,11/30/25,2025-11-30 17:30:00.0000000 -06:00,2025-11-30 19:30:00.0000000 -06:00,Sisu Youth Services
119472961,1/5/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,12/15/25,2025-12-15 17:30:00.0000000 -06:00,2025-12-15 19:30:00.0000000 -06:00,Sisu Youth Services
119472961,6/26/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,6/20/25,2025-06-20 17:30:00.0000000 -05:00,2025-06-20 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,6/26/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,6/27/25,2025-06-27 17:30:00.0000000 -05:00,2025-06-27 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,11/25/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,11/15/25,2025-11-15 17:30:00.0000000 -06:00,2025-11-15 19:30:00.0000000 -06:00,Sisu Youth Services
119472961,11/25/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,11/23/25,2025-11-23 17:30:00.0000000 -06:00,2025-11-23 19:30:00.0000000 -06:00,Sisu Youth Services
119472961,11/25/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,10/17/25,2025-10-17 17:30:00.0000000 -05:00,2025-10-17 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,11/25/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,9/26/25,2025-09-26 17:30:00.0000000 -05:00,2025-09-26 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,11/25/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,11/1/25,2025-11-01 17:30:00.0000000 -05:00,2025-11-01 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,9/8/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,8/29/25,2025-08-29 17:30:00.0000000 -05:00,2025-08-29 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,11/25/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,9/5/25,2025-09-05 17:30:00.0000000 -05:00,2025-09-05 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,11/25/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,9/12/25,2025-09-12 17:30:00.0000000 -05:00,2025-09-12 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,9/8/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,8/22/25,2025-08-22 17:30:00.0000000 -05:00,2025-08-22 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,9/8/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,8/1/25,2025-08-01 17:30:00.0000000 -05:00,2025-08-01 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,9/8/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,8/8/25,2025-08-08 17:30:00.0000000 -05:00,2025-08-08 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,9/8/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,8/15/25,2025-08-15 17:30:00.0000000 -05:00,2025-08-15 19:30:00.0000000 -05:00,Sisu Youth Services
119472961,1/9/25,Completed,Volunteer,Meal Train,Meal Train,1/8/25,2025-01-08 16:00:00.0000000 -06:00,2025-01-08 19:00:00.0000000 -06:00,Sisu Youth Services
119472961,11/25/25,Confirmed,Volunteer,Meal Train,Meal Train,11/23/25,2025-11-23 16:00:00.0000000 -06:00,2025-11-23 19:00:00.0000000 -06:00,Sisu Youth Services
119472961,1/20/25,Completed,Volunteer,Meal Train,Meal Train,1/24/25,2025-01-24 16:00:00.0000000 -06:00,2025-01-24 19:00:00.0000000 -06:00,Sisu Youth Services
119472961,1/9/25,Completed,Volunteer,Meal Train,Meal Train,1/6/25,2025-01-06 16:00:00.0000000 -06:00,2025-01-06 19:00:00.0000000 -06:00,Sisu Youth Services
119472961,2/28/25,Completed,Volunteer,Meal Train,Meal Train,2/22/25,2025-02-22 16:00:00.0000000 -06:00,2025-02-22 19:00:00.0000000 -06:00,Sisu Youth Services
119472961,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/25/23,2023-02-25 19:00:00.0000000 -05:00,2023-02-25 22:00:00.0000000 -05:00,Sisu Youth Services
119472961,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/18/23,2023-02-18 19:00:00.0000000 -05:00,2023-02-18 22:00:00.0000000 -05:00,Sisu Youth Services
119472961,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/11/23,2023-02-11 19:00:00.0000000 -05:00,2023-02-11 22:00:00.0000000 -05:00,Sisu Youth Services
119472961,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/4/23,2023-02-04 19:00:00.0000000 -05:00,2023-02-04 22:00:00.0000000 -05:00,Sisu Youth Services
